transaction_id,timestamp,product_id,quantity,price,customer_id
5917,1730428267.364683,8080,2,91.92,36968
5918,1730428327.364683,17049,5,65.7,74920
5919,1730428387.364683,20076,3,32.32,34832
5920,1730428447.364683,86895,2,62.44,76793
5921,1730428507.364683,59051,4,92.45,79631
5922,1730428567.364683,12981,4,51.27,50788
5923,1730428627.364683,54721,1,40.12,35581
5924,1730428687.364683,25829,5,13.08,18598
5925,1730428747.364683,4005,2,5.26,48242
5926,1730428807.364683,50407,5,71.49,26165
5927,1730428867.364683,31067,4,15.65,44353
5928,1730428927.364683,58995,4,45.77,98053
5929,1730428987.364683,28060,1,66.39,15840
5930,1730429047.364683,31472,3,78.03,52201
5931,1730429107.364683,75563,5,31.03,69470
5932,1730429167.364683,877,5,50.56,53775
5933,1730429227.364683,76682,5,88.69,32072
5934,1730429287.364683,92770,2,69.91,35545
5935,1730429347.364683,90240,2,68.01,24171
5936,1730429407.364683,18189,5,10.72,22335
5937,1730429467.364683,64716,1,41.92,82605
5938,1730429527.364683,22069,4,89.65,22073
5939,1730429587.364683,96480,3,85.87,82578
5940,1730429647.364683,18781,1,48.51,26057
5941,1730429707.364683,4395,3,33.7,97061
5942,1730429767.364683,95765,1,67.5,46056
5943,1730429827.364683,91295,2,47.18,67044
5944,1730429887.364683,81832,3,73.61,52449
5945,1730429947.364683,8535,1,42.74,35266
5946,1730430007.364683,12140,5,29.06,22806
5947,1730430067.364683,80641,5,17.04,33833
5948,1730430127.364683,60241,5,85.28,92537
5949,1730430187.364683,35024,1,60.69,79593
5950,1730430247.364683,81389,2,61.03,32221
5951,1730430307.364683,17933,5,44.51,46637
5952,1730430367.364683,42554,4,56.95,82729
5953,1730430427.364683,50944,1,33.83,88440
5954,1730430487.364683,16589,5,21.55,47748
5955,1730430547.364683,26644,2,95.41,77113
5956,1730430607.364683,35243,3,96.21,32599
5957,1730430667.364683,40439,4,60.03,55105
5958,1730430727.364683,86981,3,75.51,34435
5959,1730430787.364683,85829,3,37.66,1881
5960,1730430847.364683,25148,2,28.15,54422
5961,1730430907.364683,86693,1,33.84,169
5962,1730430967.364683,56050,2,49.73,64256
5963,1730431027.364683,95057,4,69.52,60549
5964,1730431087.364683,23269,4,14.11,71570
5965,1730431147.364683,35461,3,78.06,1276
5966,1730431207.364683,42616,4,73.12,64860
5967,1730431267.364683,17141,3,50.25,86995
5968,1730431327.364683,10228,5,95.01,31277
5969,1730431387.364683,42509,3,38.43,22814
5970,1730431447.364683,38121,1,39.17,51317
5971,1730431507.364683,82213,3,46.59,18378
5972,1730431567.364683,48079,3,76.49,42103
5973,1730431627.364683,9782,5,42.28,67535
5974,1730431687.364683,11138,5,38.64,97610
5975,1730431747.364683,54703,4,57.16,29511
5976,1730431807.364683,418,4,26.62,56908
5977,1730431867.364683,538,4,79.43,87724
5978,1730431927.364683,38762,2,63.06,94739
5979,1730431987.364683,6042,4,48.46,14562
5980,1730432047.364683,81577,2,9.19,36274
5981,1730432107.364683,38420,5,31.28,29653
5982,1730432167.364683,31518,2,35.65,41681
5983,1730432227.364683,6264,2,28.9,24205
5984,1730432287.364683,3061,5,92.63,12818
5985,1730432347.364683,48307,2,56.53,94472
5986,1730432407.364683,25784,3,45.21,29011
5987,1730432467.364683,20639,2,67.09,14790
5988,1730432527.364683,51310,3,55.01,60170
5989,1730432587.364683,57168,5,6.14,50207
5990,1730432647.364683,83868,2,61.85,86442
5991,1730432707.364683,92704,1,67.88,52260
5992,1730432767.364683,73975,5,89.37,71969
5993,1730432827.364683,27769,1,9.05,60480
5994,1730432887.364683,16651,3,53.16,35964
5995,1730432947.364683,10011,4,40.89,59317
5996,1730433007.364683,6248,3,62.45,72372
5997,1730433067.364683,80311,3,56.3,22327
5998,1730433127.364683,20917,5,60.25,28284
5999,1730433187.364683,78263,3,90.75,33148
6000,1730433247.364683,20385,1,83.79,59099
6001,1730433307.364683,14584,3,63.7,57204
6002,1730433367.364683,59305,5,61.53,54462
6003,1730433427.364683,86617,3,96.53,80401
6004,1730433487.364683,99993,2,99.66,37678
6005,1730433547.364683,25455,5,83.01,66288
6006,1730433607.364683,13123,5,44.95,98704
6007,1730433667.364683,97659,1,71.21,22783
6008,1730433727.364683,6523,1,79.81,74154
6009,1730433787.364683,55006,3,26.88,98038
6010,1730433847.364683,25582,3,82.73,91355
6011,1730433907.364683,60698,5,6.27,69476
6012,1730433967.364683,66421,1,39.13,44027
6013,1730434027.364683,28061,5,66.58,82542
6014,1730434087.364683,64558,5,45.12,52797
6015,1730434147.364683,17954,4,20.95,12448
6016,1730434207.364683,94906,4,22.52,65977
6017,1730434267.364683,26097,5,12.15,97953
6018,1730434327.364683,39572,1,16.11,78014
6019,1730434387.364683,34774,2,63.44,82155
6020,1730434447.364683,90218,3,71.8,23695
6021,1730434507.364683,97037,5,16.79,22675
6022,1730434567.364683,40674,5,22.19,46848
6023,1730434627.364683,33733,2,35.37,3109
6024,1730434687.364683,73310,4,63.76,96825
6025,1730434747.364683,83313,5,89.78,59911
6026,1730434807.364683,56190,5,84.27,48582
6027,1730434867.364683,67416,1,85.13,88859
6028,1730434927.364683,35045,1,86.21,41935
6029,1730434987.364683,63595,1,44.76,59884
6030,1730435047.364683,47076,1,99.91,30775
6031,1730435107.364683,20938,5,32.67,43118
6032,1730435167.364683,23473,1,39.87,64530
6033,1730435227.364683,33824,5,33.04,30407
6034,1730435287.364683,82150,1,48.66,13699
6035,1730435347.364683,12373,5,49.13,47608
6036,1730435407.364683,84699,1,11.33,67101
6037,1730435467.364683,39502,4,40.14,23311
6038,1730435527.364683,63751,3,56.23,33163
6039,1730435587.364683,76826,4,92.51,29443
6040,1730435647.364683,12248,4,27.59,41933
6041,1730435707.364683,21593,5,73.88,76788
6042,1730435767.364683,16060,1,23.72,34633
6043,1730435827.364683,48940,2,59.21,72292
6044,1730435887.364683,5483,1,76.78,8416
6045,1730435947.364683,6687,1,49.61,50084
6046,1730436007.364683,18027,5,71.02,17188
6047,1730436067.364683,97227,5,67.62,61325
6048,1730436127.364683,10308,4,49.71,24127
6049,1730436187.364683,97390,2,5.97,22579
6050,1730436247.364683,32898,4,67.86,80772
6051,1730436307.364683,87216,1,22.26,92886
6052,1730436367.364683,27324,3,91.84,50447
6053,1730436427.364683,54678,4,89.67,37238
6054,1730436487.364683,20431,5,16.04,16973
6055,1730436547.364683,99352,1,78.85,12174
6056,1730436607.364683,8296,4,71.32,59263
6057,1730436667.364683,22982,4,47.29,51511
6058,1730436727.364683,49584,3,28.9,55897
6059,1730436787.364683,65192,4,85.56,75174
6060,1730436847.364683,23903,1,5.45,11703
6061,1730436907.364683,33899,3,44.12,33528
6062,1730436967.364683,35704,2,53.28,18416
6063,1730437027.364683,47694,5,20.55,68588
6064,1730437087.364683,11111,1,59.26,8015
6065,1730437147.364683,36552,1,81.22,55392
6066,1730437207.364683,47069,4,97.76,53206
6067,1730437267.364683,58091,3,46.97,41018
6068,1730437327.364683,8110,3,90.2,69854
6069,1730437387.364683,71657,4,38.59,59618
6070,1730437447.364683,34690,5,25.82,43063
6071,1730437507.364683,58113,2,92.4,26283
6072,1730437567.364683,82293,1,61.88,85488
6073,1730437627.364683,1719,5,42.75,13410
6074,1730437687.364683,92595,4,15.07,69699
6075,1730437747.364683,22425,4,32.32,38670
6076,1730437807.364683,96778,3,14.01,18862
6077,1730437867.364683,68442,3,28.27,9096
6078,1730437927.364683,74095,5,67.37,74351
6079,1730437987.364683,95559,2,84.44,56866
6080,1730438047.364683,70180,1,27.78,33104
6081,1730438107.364683,4020,5,33.55,95650
6082,1730438167.364683,72842,4,79.4,27140
6083,1730438227.364683,9264,2,39.29,33214
6084,1730438287.364683,98873,4,26.55,67668
6085,1730438347.364683,780,5,37.67,99943
6086,1730438407.364683,73832,3,67.27,17958
6087,1730438467.364683,45545,3,15.19,76526
6088,1730438527.364683,54216,3,26.02,37644
6089,1730438587.364683,69523,5,35.98,88913
6090,1730438647.364683,11311,3,60.49,34784
6091,1730438707.364683,7907,5,94.55,76493
6092,1730438767.364683,47389,4,24.75,33185
6093,1730438827.364683,54188,2,12.58,41040
6094,1730438887.364683,69938,3,21.43,7896
6095,1730438947.364683,86759,1,35.16,53943
6096,1730439007.364683,75808,2,6.06,86134
6097,1730439067.364683,74161,5,68.65,69756
6098,1730439127.364683,98622,4,69.07,65524
6099,1730439187.364683,89163,4,35.34,18188
6100,1730439247.364683,45873,2,71.07,39542
6101,1730439307.364683,10545,5,47.19,7984
6102,1730439367.364683,49247,5,56.76,28933
6103,1730439427.364683,20339,4,79.34,24064
6104,1730439487.364683,19411,5,26.9,3258
6105,1730439547.364683,32619,2,59.31,21831
6106,1730439607.364683,74403,2,67.27,86573
6107,1730439667.364683,39857,3,72.83,28863
6108,1730439727.364683,89819,5,30.1,26574
6109,1730439787.364683,74146,3,77.68,96597
6110,1730439847.364683,3868,4,44.13,51261
6111,1730439907.364683,93692,2,89.56,20578
6112,1730439967.364683,12030,3,74.75,90877
6113,1730440027.364683,65370,1,94.14,3710
6114,1730440087.364683,60175,2,57.14,24647
6115,1730440147.364683,43852,2,68.19,69975
6116,1730440207.364683,47729,2,48.72,48858
6117,1730440267.364683,52021,4,89.38,99329
6118,1730440327.364683,4324,5,53.64,5487
6119,1730440387.364683,75838,1,40.98,91117
6120,1730440447.364683,13333,1,29.36,55114
6121,1730440507.364683,50374,2,76.18,82630
6122,1730440567.364683,31363,2,39.26,46180
6123,1730440627.364683,83821,5,5.76,35847
6124,1730440687.364683,20726,4,28.32,31468
6125,1730440747.364683,40422,1,98.57,9781
6126,1730440807.364683,58222,4,68.36,96043
6127,1730440867.364683,46035,3,84.59,18730
6128,1730440927.364683,12410,1,29.2,61180
6129,1730440987.364683,98367,2,38.5,36128
6130,1730441047.364683,41302,5,19.07,77436
6131,1730441107.364683,96314,2,96.71,68799
6132,1730441167.364683,91171,4,70.67,85549
6133,1730441227.364683,92520,3,18.57,58965
6134,1730441287.364683,51021,5,97.36,62838
6135,1730441347.364683,1337,3,98.04,81857
6136,1730441407.364683,17129,5,84.46,21689
6137,1730441467.364683,33503,1,69.06,65811
6138,1730441527.364683,97211,4,75.09,42681
6139,1730441587.364683,62011,2,23.06,79416
6140,1730441647.364683,78127,4,83.04,64541
6141,1730441707.364683,94963,3,73.33,92191
6142,1730441767.364683,99815,1,45.41,39836
6143,1730441827.364683,15026,3,68.55,4839
6144,1730441887.364683,90527,1,99.4,56582
6145,1730441947.364683,27160,4,85.43,84276
6146,1730442007.364683,44152,1,87.11,28873
6147,1730442067.364683,20315,2,67.18,99705
6148,1730442127.364683,68071,3,26.35,10592
6149,1730442187.364683,87955,5,24.58,26602
6150,1730442247.364683,92127,1,98.91,58084
6151,1730442307.364683,61026,5,26.79,22740
6152,1730442367.364683,1276,1,52.38,16215
6153,1730442427.364683,34862,4,41.38,65022
6154,1730442487.364683,67174,5,40.06,33976
6155,1730442547.364683,51715,5,77.29,52491
6156,1730442607.364683,34605,1,21.16,713
6157,1730442667.364683,93567,5,80.13,71501
6158,1730442727.364683,33632,1,55.68,26229
6159,1730442787.364683,88056,3,65.13,63863
6160,1730442847.364683,48918,3,22.57,83743
6161,1730442907.364683,6141,4,64.95,41946
6162,1730442967.364683,31600,1,43.83,41241
6163,1730443027.364683,13453,4,93.32,29635
6164,1730443087.364683,58527,4,41.06,34657
6165,1730443147.364683,41299,3,12.51,32849
6166,1730443207.364683,17493,3,20.19,56722
6167,1730443267.364683,72452,3,38.89,66354
6168,1730443327.364683,19182,1,20.12,10852
6169,1730443387.364683,40273,3,79.09,46841
6170,1730443447.364683,62489,4,33.87,89052
6171,1730443507.364683,35620,3,67.26,44422
6172,1730443567.364683,33761,3,90.07,44708
6173,1730443627.364683,11548,1,71.11,11174
6174,1730443687.364683,99767,3,32.77,53780
6175,1730443747.364683,76174,3,10.42,57703
6176,1730443807.364683,82848,1,7.05,46157
6177,1730443867.364683,15781,5,99.1,98742
6178,1730443927.364683,10408,4,47.86,26347
6179,1730443987.364683,86724,4,41.39,9525
6180,1730444047.364683,34550,2,46.45,68614
6181,1730444107.364683,26156,5,58.08,81120
6182,1730444167.364683,44320,3,93.57,94325
6183,1730444227.364683,25077,5,42.81,49400
6184,1730444287.364683,7319,1,54.38,64367
6185,1730444347.364683,99133,3,94.7,74377
6186,1730444407.364683,64134,1,33.23,49839
6187,1730444467.364683,74727,5,53.75,17083
6188,1730444527.364683,21709,4,92.9,89221
6189,1730444587.364683,31335,4,75.09,18428
6190,1730444647.364683,94845,1,51.05,65106
6191,1730444707.364683,72666,2,84.91,46203
6192,1730444767.364683,86081,5,65.98,14271
6193,1730444827.364683,27888,3,16.07,56951
6194,1730444887.364683,77833,3,80.15,44976
6195,1730444947.364683,40357,2,62.39,73969
6196,1730445007.364683,86007,1,19.88,23123
6197,1730445067.364683,83185,3,19.96,89642
6198,1730445127.364683,51647,4,6.44,10357
6199,1730445187.364683,26082,4,42.81,91013
6200,1730445247.364683,6217,3,26.48,52686
6201,1730445307.364683,11928,4,52.53,85449
6202,1730445367.364683,64187,5,51.83,63243
6203,1730445427.364683,62908,2,20.85,24970
6204,1730445487.364683,16176,2,71.54,65692
6205,1730445547.364683,15407,1,39.8,4505
6206,1730445607.364683,9433,5,99.45,63662
6207,1730445667.364683,99542,5,25.14,65887
6208,1730445727.364683,4924,2,96.21,26105
6209,1730445787.364683,15162,1,50.4,69189
6210,1730445847.364683,92175,3,72.33,75457
6211,1730445907.364683,50166,1,21.53,98375
6212,1730445967.364683,48599,3,96.16,54616
6213,1730446027.364683,36417,5,57.94,45763
6214,1730446087.364683,81064,3,63.38,97567
6215,1730446147.364683,50136,4,67.94,98330
6216,1730446207.364683,53126,5,20.35,74858
6217,1730446267.364683,41236,2,55.72,72313
6218,1730446327.364683,79970,1,11.53,49250
6219,1730446387.364683,49039,5,74.05,86795
6220,1730446447.364683,12320,3,44.17,72071
6221,1730446507.364683,79234,5,54.09,65666
6222,1730446567.364683,42915,3,53.69,73811
6223,1730446627.364683,73215,5,30.41,92721
6224,1730446687.364683,32707,5,72.28,41662
6225,1730446747.364683,61898,3,59.51,59140
6226,1730446807.364683,69887,4,53.62,26949
6227,1730446867.364683,41847,1,30.43,91009
6228,1730446927.364683,75611,4,57.73,10620
6229,1730446987.364683,12735,5,15.26,85274
6230,1730447047.364683,6171,2,82.24,28837
6231,1730447107.364683,86255,4,40.55,68381
6232,1730447167.364683,41918,2,64.33,61889
6233,1730447227.364683,22441,3,53.41,94089
6234,1730447287.364683,56957,1,79.18,90946
6235,1730447347.364683,26200,1,8.18,27742
6236,1730447407.364683,36293,3,79.42,72883
6237,1730447467.364683,44619,5,86.85,81026
6238,1730447527.364683,6901,2,47.42,79256
6239,1730447587.364683,93260,4,97.28,74449
6240,1730447647.364683,25397,1,10.46,82281
6241,1730447707.364683,31476,3,53.22,53447
6242,1730447767.364683,31366,5,51.93,23218
6243,1730447827.364683,47731,3,35.16,16666
6244,1730447887.364683,57170,1,83.97,69120
6245,1730447947.364683,52186,3,90.36,9621
6246,1730448007.364683,30053,2,65.99,1905
6247,1730448067.364683,32678,2,23.49,72276
6248,1730448127.364683,52099,3,39.28,28521
6249,1730448187.364683,69806,3,35.47,47017
6250,1730448247.364683,78281,2,88.72,35240
6251,1730448307.364683,39903,5,92.67,20015
6252,1730448367.364683,34798,4,8.93,21891
6253,1730448427.364683,42882,3,61.69,6788
6254,1730448487.364683,87931,5,63.1,84329
6255,1730448547.364683,274,3,95.18,93997
6256,1730448607.364683,787,5,87.74,28935
6257,1730448667.364683,66567,2,59.21,43623
6258,1730448727.364683,1711,4,16.29,6504
6259,1730448787.364683,36476,2,13.71,79248
6260,1730448847.364683,91939,3,62.11,87836
6261,1730448907.364683,48573,1,24.88,39042
6262,1730448967.364683,78211,2,86.03,72023
6263,1730449027.364683,30591,1,24.49,42263
6264,1730449087.364683,74720,3,61.2,23677
6265,1730449147.364683,15552,5,97.49,73340
6266,1730449207.364683,98432,2,65.69,50311
6267,1730449267.364683,88987,3,15.01,60835
6268,1730449327.364683,72731,5,25.0,48283
6269,1730449387.364683,91846,5,19.39,56268
6270,1730449447.364683,3059,5,55.78,48748
6271,1730449507.364683,40035,2,27.93,19633
6272,1730449567.364683,38028,4,63.0,64043
6273,1730449627.364683,36104,5,73.71,90979
6274,1730449687.364683,39886,5,46.34,97648
6275,1730449747.364683,33257,5,23.21,540
6276,1730449807.364683,25602,1,93.23,25762
6277,1730449867.364683,61954,1,43.98,51900
6278,1730449927.364683,21798,3,82.14,18291
6279,1730449987.364683,75846,4,20.54,55411
6280,1730450047.364683,77734,3,31.68,89528
6281,1730450107.364683,55346,1,41.89,80382
6282,1730450167.364683,49455,3,91.74,64965
6283,1730450227.364683,55543,4,35.6,20914
6284,1730450287.364683,99508,3,91.4,26030
6285,1730450347.364683,47716,5,43.71,94184
6286,1730450407.364683,35181,1,63.6,96958
6287,1730450467.364683,82215,1,96.63,30437
6288,1730450527.364683,32794,3,51.07,75424
6289,1730450587.364683,97383,1,80.55,56671
6290,1730450647.364683,49998,5,75.89,81560
6291,1730450707.364683,84181,3,71.78,93711
6292,1730450767.364683,84136,1,53.37,30016
6293,1730450827.364683,90465,1,22.77,74503
6294,1730450887.364683,90314,1,10.62,87563
6295,1730450947.364683,1429,4,41.1,33364
6296,1730451007.364683,28408,5,67.92,39302
6297,1730451067.364683,8978,1,15.21,16394
6298,1730451127.364683,28344,5,28.05,82234
6299,1730451187.364683,75796,2,27.32,75038
6300,1730451247.364683,86313,2,93.48,11394
6301,1730451307.364683,13004,5,98.81,54253
6302,1730451367.364683,91586,5,66.52,66126
6303,1730451427.364683,73771,1,28.35,83924
6304,1730451487.364683,84283,2,64.76,60619
6305,1730451547.364683,38329,3,12.76,60888
6306,1730451607.364683,27813,3,66.78,55332
6307,1730451667.364683,27312,5,16.96,55853
6308,1730451727.364683,98358,5,61.73,37306
6309,1730451787.364683,51920,5,67.52,92838
6310,1730451847.364683,21927,1,12.12,70542
6311,1730451907.364683,7260,3,52.3,88280
6312,1730451967.364683,99292,1,71.74,92375
6313,1730452027.364683,80867,4,72.37,84730
6314,1730452087.364683,75521,5,88.49,88238
6315,1730452147.364683,93304,5,70.3,7411
6316,1730452207.364683,68593,1,91.03,12517
6317,1730452267.364683,30548,5,74.2,92660
6318,1730452327.364683,36676,2,97.68,36048
6319,1730452387.364683,3477,2,28.31,43441
6320,1730452447.364683,73760,3,59.17,63848
6321,1730452507.364683,56704,1,17.24,31395
6322,1730452567.364683,47269,2,87.89,49778
6323,1730452627.364683,95338,1,45.27,7472
6324,1730452687.364683,52289,3,58.11,73098
6325,1730452747.364683,16417,4,90.39,72857
6326,1730452807.364683,75520,4,95.96,66472
6327,1730452867.364683,16319,1,42.65,59386
6328,1730452927.364683,40794,1,7.68,21780
6329,1730452987.364683,51819,5,73.62,46170
6330,1730453047.364683,63559,3,81.27,34316
6331,1730453107.364683,47365,5,5.28,21185
6332,1730453167.364683,82394,2,14.68,12915
6333,1730453227.364683,97407,4,74.58,97321
6334,1730453287.364683,64178,2,16.58,6529
6335,1730453347.364683,87164,2,53.04,93381
6336,1730453407.364683,63510,5,98.62,30545
6337,1730453467.364683,87367,1,13.13,91142
6338,1730453527.364683,2437,2,16.54,68457
6339,1730453587.364683,37631,5,25.73,38404
6340,1730453647.364683,23496,4,52.67,29301
6341,1730453707.364683,94938,4,55.25,67930
6342,1730453767.364683,57635,2,7.16,22812
6343,1730453827.364683,38820,1,72.4,92895
6344,1730453887.364683,12130,1,57.3,3709
6345,1730453947.364683,86085,1,28.56,47120
6346,1730454007.364683,91925,5,36.01,40095
6347,1730454067.364683,91581,4,87.15,16535
6348,1730454127.364683,38697,3,8.51,51254
6349,1730454187.364683,57684,3,47.28,44201
6350,1730454247.364683,99952,5,50.41,46098
6351,1730454307.364683,11771,4,77.34,98305
6352,1730454367.364683,66710,2,60.83,30214
6353,1730454427.364683,39167,3,60.95,90995
6354,1730454487.364683,29300,3,9.95,99347
6355,1730454547.364683,19581,1,29.75,92877
6356,1730454607.364683,21224,3,34.35,17571
6357,1730454667.364683,16145,2,55.42,43927
6358,1730454727.364683,28729,4,39.32,15967
6359,1730454787.364683,99286,4,88.51,13380
6360,1730454847.364683,96642,5,60.45,37993
6361,1730454907.364683,42217,5,64.64,64104
6362,1730454967.364683,34201,5,13.35,35017
6363,1730455027.364683,12516,1,45.65,17136
6364,1730455087.364683,32054,4,31.26,3531
6365,1730455147.364683,96557,1,49.84,65418
6366,1730455207.364683,50846,4,31.34,25834
6367,1730455267.364683,28369,2,82.38,68795
6368,1730455327.364683,35499,5,36.93,33680
6369,1730455387.364683,25277,1,17.04,88062
6370,1730455447.364683,35733,1,18.2,82093
6371,1730455507.364683,79261,1,50.84,15264
6372,1730455567.364683,63324,4,78.52,46209
6373,1730455627.364683,79424,3,87.98,75763
6374,1730455687.364683,92426,1,65.55,93362
6375,1730455747.364683,60434,5,42.44,24916
6376,1730455807.364683,51739,3,5.98,81895
6377,1730455867.364683,80314,5,77.38,4359
6378,1730455927.364683,37230,2,27.6,79796
6379,1730455987.364683,89361,2,49.73,81108
6380,1730456047.364683,96986,2,66.76,65612
6381,1730456107.364683,15319,2,95.05,37925
6382,1730456167.364683,45078,5,5.59,10426
6383,1730456227.364683,29782,1,60.02,54189
6384,1730456287.364683,73095,3,87.74,44946
6385,1730456347.364683,83422,4,99.56,6017
6386,1730456407.364683,1452,5,43.43,53010
6387,1730456467.364683,28219,4,78.14,95583
6388,1730456527.364683,9797,1,87.49,38496
6389,1730456587.364683,52699,5,89.95,99558
6390,1730456647.364683,38708,4,79.49,66125
6391,1730456707.364683,53518,5,65.47,29094
6392,1730456767.364683,65319,2,28.06,33191
6393,1730456827.364683,72566,3,15.78,43540
6394,1730456887.364683,76708,3,18.7,7794
6395,1730456947.364683,64153,5,55.86,6114
6396,1730457007.364683,95806,3,58.7,68559
6397,1730457067.364683,91581,4,38.95,58201
6398,1730457127.364683,55265,1,91.17,66098
6399,1730457187.364683,15462,5,18.7,61728
6400,1730457247.364683,19292,4,39.23,97226
6401,1730457307.364683,10749,5,93.01,37040
6402,1730457367.364683,28664,3,87.11,19784
6403,1730457427.364683,6614,4,96.19,52896
6404,1730457487.364683,66975,1,81.93,51448
6405,1730457547.364683,29906,1,65.64,7926
6406,1730457607.364683,91524,5,95.46,68115
6407,1730457667.364683,81142,2,22.68,22411
6408,1730457727.364683,31710,1,39.88,34261
6409,1730457787.364683,56127,4,98.96,57489
6410,1730457847.364683,74055,4,93.23,15154
6411,1730457907.364683,49607,4,70.55,69740
6412,1730457967.364683,56740,3,66.84,33623
6413,1730458027.364683,73910,2,41.47,42893
6414,1730458087.364683,13805,5,24.81,62053
6415,1730458147.364683,77607,5,89.47,97664
6416,1730458207.364683,57329,3,86.84,82632
6417,1730458267.364683,63966,3,99.06,60572
6418,1730458327.364683,59296,4,55.63,49542
6419,1730458387.364683,3732,1,21.3,68952
6420,1730458447.364683,31968,2,39.36,90611
6421,1730458507.364683,6981,3,85.11,18399
6422,1730458567.364683,15919,5,68.8,19388
6423,1730458627.364683,77095,2,69.25,55676
6424,1730458687.364683,35240,1,84.69,13404
6425,1730458747.364683,21052,1,99.71,38194
6426,1730458807.364683,77261,3,36.34,12635
6427,1730458867.364683,94156,1,43.56,90903
6428,1730458927.364683,28584,2,94.26,57072
6429,1730458987.364683,47029,1,91.87,15556
6430,1730459047.364683,24801,1,11.15,87735
6431,1730459107.364683,69164,1,58.23,45351
6432,1730459167.364683,10472,1,35.25,42399
6433,1730459227.364683,98966,2,19.3,16388
6434,1730459287.364683,52118,2,77.12,86456
6435,1730459347.364683,99039,4,34.23,85451
6436,1730459407.364683,66205,5,77.59,12655
6437,1730459467.364683,5119,4,92.95,44293
6438,1730459527.364683,78862,4,22.6,82267
6439,1730459587.364683,10839,1,13.52,19866
6440,1730459647.364683,42511,2,69.87,47891
6441,1730459707.364683,71938,3,26.86,74649
6442,1730459767.364683,13038,5,48.7,97719
6443,1730459827.364683,76889,3,68.94,12934
6444,1730459887.364683,71277,3,98.49,20436
6445,1730459947.364683,33112,5,51.18,93819
6446,1730460007.364683,78962,1,60.71,18804
6447,1730460067.364683,92946,5,77.46,85233
6448,1730460127.364683,36257,4,54.94,43504
6449,1730460187.364683,62725,3,39.33,28567
6450,1730460247.364683,45278,5,79.68,50978
6451,1730460307.364683,79311,5,92.02,65291
6452,1730460367.364683,14452,4,27.73,52711
6453,1730460427.364683,18992,3,86.72,2738
6454,1730460487.364683,2549,5,26.5,63544
6455,1730460547.364683,59650,2,83.25,81526
6456,1730460607.364683,3843,2,44.68,53882
6457,1730460667.364683,66339,5,40.52,86201
6458,1730460727.364683,52757,2,88.63,86220
6459,1730460787.364683,87084,3,89.81,73638
6460,1730460847.364683,73978,3,72.01,38224
6461,1730460907.364683,84144,1,97.36,10005
6462,1730460967.364683,11419,1,62.08,15899
6463,1730461027.364683,97357,2,42.87,48956
6464,1730461087.364683,99622,3,16.42,69185
6465,1730461147.364683,50364,5,22.66,88924
6466,1730461207.364683,80499,4,32.37,25053
6467,1730461267.364683,18329,1,93.66,97303
6468,1730461327.364683,59248,3,95.8,27053
6469,1730461387.364683,88904,3,19.01,67664
6470,1730461447.364683,37105,2,32.84,98526
6471,1730461507.364683,90138,4,68.28,9193
6472,1730461567.364683,60465,4,98.08,46868
6473,1730461627.364683,3825,1,78.36,46961
6474,1730461687.364683,55185,1,87.61,34092
6475,1730461747.364683,30219,1,98.24,82843
6476,1730461807.364683,62433,4,25.19,2282
6477,1730461867.364683,54450,3,33.48,70546
6478,1730461927.364683,51151,5,44.04,12257
6479,1730461987.364683,38389,3,67.33,30663
6480,1730462047.364683,97612,5,54.19,9620
6481,1730462107.364683,40581,4,96.06,25186
6482,1730462167.364683,70867,4,90.27,8809
6483,1730462227.364683,35882,3,40.56,63456
6484,1730462287.364683,82242,4,54.37,37255
6485,1730462347.364683,89762,1,42.09,86693
6486,1730462407.364683,94534,5,50.05,63052
6487,1730462467.364683,57998,2,74.9,15131
6488,1730462527.364683,39855,4,43.47,59393
6489,1730462587.364683,694,1,48.71,53990
6490,1730462647.364683,3241,3,50.67,96308
6491,1730462707.364683,99906,3,57.55,91346
6492,1730462767.364683,89252,3,82.33,6464
6493,1730462827.364683,16222,2,43.34,78252
6494,1730462887.364683,16769,4,60.95,9140
6495,1730462947.364683,67150,1,35.48,86660
6496,1730463007.364683,20563,4,63.35,22381
6497,1730463067.364683,11915,5,30.84,79035
6498,1730463127.364683,40522,2,19.11,98405
6499,1730463187.364683,10607,3,42.62,81389
6500,1730463247.364683,4779,3,44.15,26034
6501,1730463307.364683,61493,3,84.45,4877
6502,1730463367.364683,96297,3,34.74,28995
6503,1730463427.364683,4724,5,76.78,1221
6504,1730463487.364683,61543,1,28.31,65630
6505,1730463547.364683,52920,4,70.95,60334
6506,1730463607.364683,97980,3,80.16,56285
6507,1730463667.364683,76769,2,33.2,57643
6508,1730463727.364683,77271,2,14.84,59774
6509,1730463787.364683,20224,2,48.75,69230
6510,1730463847.364683,35331,2,80.84,45920
6511,1730463907.364683,40271,4,93.21,72406
6512,1730463967.364683,69859,1,79.65,80902
6513,1730464027.364683,34792,5,13.46,18370
6514,1730464087.364683,5181,1,91.9,38845
6515,1730464147.364683,2212,3,67.55,45768
6516,1730464207.364683,76793,4,81.66,52012
6517,1730464267.364683,40446,4,90.69,83661
6518,1730464327.364683,73970,2,63.28,45738
6519,1730464387.364683,83848,3,88.78,21294
6520,1730464447.364683,69909,2,91.47,35611
6521,1730464507.364683,25699,1,65.98,17218
6522,1730464567.364683,84360,3,93.26,46379
6523,1730464627.364683,52263,2,33.9,86742
6524,1730464687.364683,89127,2,21.85,73754
